"level","from","to","No of ClimateZones","ClimateZones"
"Phylum","fcpu426","planctomycetes",12,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Phylum","bacteroidetes","fcpu426",12,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Phylum","od1","verrucomicrobia",12,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Phylum","armatimonadetes","unassigned",12,"Af, BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Phylum","actinobacteria","tm7",12,"Af, BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Phylum","elusimicrobia","fcpu426",12,"Af, Am, Aw, BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, ET"
"Phylum","fbp","gemmatimonadetes",12,"Af, Aw, BSk, BWk, Cfa, Cfb, Csb, Cwb, Dfa, Dfb, Dfc, Dwc"
"Phylum","actinobacteria","fibrobacteres",12,"Af, BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Phylum","chloroflexi","fibrobacteres",12,"Af, BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Phylum","chlorobi","firmicutes",12,"Af, BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Phylum","chlorobi","fcpu426",12,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Phylum","fbp","nitrospirae",12,"Af, Aw, BSk, BWk, Cfa, Cfb, Csb, Cwb, Dfa, Dfb, Dfc, Dwc"
"Phylum","actinobacteria","fcpu426",12,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Phylum","elusimicrobia","firmicutes",12,"Af, Aw, BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Phylum","acidobacteria","spirochaetes",12,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF"
"Phylum","spirochaetes","unassigned",12,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Phylum","cyanobacteria","spirochaetes",12,"Af, Am, Aw, BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwc, ET"
"Phylum","fibrobacteres","planctomycetes",12,"Af, BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Phylum","ad3","elusimicrobia",11,"Af, Am, Aw, Cfa, Cfb, Csb, Dfb, Dfc, Dwb, Dwc, ET"
"Phylum","tm7","verrucomicrobia",11,"Af, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Phylum","nitrospirae","unassigned",11,"Af, Am, Aw, BSk, Cfa, Cfb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Phylum","firmicutes","unassigned",11,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Phylum","fcpu426","fcpu426",11,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, ET"
"Phylum","fcpu426","gemmatimonadetes",11,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, ET"
"Phylum","gemmatimonadetes","tm7",11,"Af, BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Phylum","planctomycetes","tm7",11,"Af, BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Phylum","gemmatimonadetes","od1",11,"Af, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Phylum","fibrobacteres","unassigned",11,"Am, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Phylum","cyanobacteria","nitrospirae",10,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csb, Cwb, Dwc"
"Phylum","ad3","ws3",10,"Af, Am, Aw, Cfa, Cfb, Csb, Cwb, Dfa, Dfb, Dwb"
"Phylum","chloroflexi","fcpu426",10,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb"
"Phylum","ad3","firmicutes",10,"Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Phylum","cyanobacteria","firmicutes",9,"Af, Am, Cfa, Cfb, Dfb, Dfc, Dwb, Dwc, ET"
"Phylum","ad3","tm6",9,"Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Phylum","ad3","fcpu426",8,"Af, Cfa, Cfb, Csb, Dfb, Dfc, Dwb, ET"
"Phylum","ad3","gemmatimonadetes",8,"Cfa, Cfb, Csb, Dfb, Dfc, Dwb, Dwc, ET"
"Phylum","unassigned","ws3",7,"Af, Am, Aw, Cfa, Cfb, Dfb, Dfc"
"Class","6","acidobacteria",17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","alphaproteobacteria","alphaproteobacteria",17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","alphaproteobacteria","deltaproteobacteria",17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","alphaproteobacteria","betaproteobacteria",17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","deltaproteobacteria","deltaproteobacteria",17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","betaproteobacteria","deltaproteobacteria",17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","actinobacteria","alphaproteobacteria",17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","alphaproteobacteria","thermoleophilia",17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","alphaproteobacteria","gammaproteobacteria",17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","actinobacteria","thermoleophilia",17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","planctomycetia","planctomycetia",17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","deltaproteobacteria","unassigned",17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","alphaproteobacteria","solibacteres",17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","actinobacteria","actinobacteria",17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","alphaproteobacteria","unassigned",17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","alphaproteobacteria","chloracidobacteria",17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","betaproteobacteria","betaproteobacteria",17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","alphaproteobacteria","planctomycetia",17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","deltaproteobacteria","pedosphaerae",17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","deltaproteobacteria","thermoleophilia",17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","alphaproteobacteria","saprospirae",17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","deltaproteobacteria","gammaproteobacteria",17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","deltaproteobacteria","planctomycetia",17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","alphaproteobacteria","pedosphaerae",17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","acidobacteriia","acidobacteriia",17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","thermoleophilia","thermoleophilia",17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","1","gemm",17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","actinobacteria","deltaproteobacteria",17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","acidobacteriia","betaproteobacteria",17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","alphaproteobacteria","gemmatimonadetes",17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","betaproteobacteria","gammaproteobacteria",17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","betaproteobacteria","unassigned",17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","actinobacteria","betaproteobacteria",17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","betaproteobacteria","thermoleophilia",17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","acidimicrobiia","alphaproteobacteria",17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","betaproteobacteria","pedosphaerae",17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","chloracidobacteria","deltaproteobacteria",17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","acidobacteriia","thermoleophilia",17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","betaproteobacteria","saprospirae",17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","acidobacteriia","pedosphaerae",17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","deltaproteobacteria","saprospirae",17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","betaproteobacteria","chloracidobacteria",17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","acidimicrobiia","thermoleophilia",17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","betaproteobacteria","solibacteres",17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","alphaproteobacteria","sphingobacteriia",17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","gemmatimonadetes","thermoleophilia",17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","phycisphaerae","planctomycetia",17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","alphaproteobacteria","cytophagia",17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","alphaproteobacteria","spartobacteria",17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","deltaproteobacteria","gemmatimonadetes",17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","actinobacteria","gammaproteobacteria",17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","acidimicrobiia","deltaproteobacteria",17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","betaproteobacteria","gemmatimonadetes",17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","deltaproteobacteria","solibacteres",17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","chloracidobacteria","saprospirae",17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","pedosphaerae","thermoleophilia",17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","chloracidobacteria","chloracidobacteria",17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","pedosphaerae","pedosphaerae",17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","cytophagia","deltaproteobacteria",17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","alphaproteobacteria","phycisphaerae",17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","pedosphaerae","saprospirae",17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","solibacteres","solibacteres",17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","deltaproteobacteria","spartobacteria",17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","pedosphaerae","solibacteres",17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","chloracidobacteria","thermoleophilia",17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","acidimicrobiia","actinobacteria",17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","betaproteobacteria","planctomycetia",17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","actinobacteria","chloracidobacteria",17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","6","6",17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","chloracidobacteria","pedosphaerae",17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","chloracidobacteria","unassigned",17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","gammaproteobacteria","thermoleophilia",17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","solibacteres","unassigned",17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","actinobacteria","solibacteres",17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","actinobacteria","saprospirae",17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","gammaproteobacteria","gammaproteobacteria",17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","acidimicrobiia","betaproteobacteria",17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","actinobacteria","gemmatimonadetes",17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","unassigned","unassigned",17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","actinobacteria","unassigned",17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","saprospirae","thermoleophilia",17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","saprospirae","saprospirae",17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","chloracidobacteria","gemmatimonadetes",17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","saprospirae","solibacteres",17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","gammaproteobacteria","solibacteres",17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","deltaproteobacteria","nitrospira",17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","gammaproteobacteria","saprospirae",17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","deltaproteobacteria","phycisphaerae",17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","sphingobacteriia","unassigned",17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","saprospirae","sphingobacteriia",17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","spartobacteria","thermoleophilia",17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","solibacteres","thermoleophilia",17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","betaproteobacteria","sphingobacteriia",17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","gammaproteobacteria","pedosphaerae",17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","saprospirae","unassigned",17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","chloracidobacteria","solibacteres",17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","chloracidobacteria","spartobacteria",17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","gammaproteobacteria","planctomycetia",17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","actinobacteria","pedosphaerae",17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","thermoleophilia","unassigned",17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","actinobacteria","planctomycetia",17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","gemmatimonadetes","pedosphaerae",17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","betaproteobacteria","cytophagia",17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","alphaproteobacteria","nitrospira",17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","betaproteobacteria","spartobacteria",17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","cytophagia","gammaproteobacteria",17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","deltaproteobacteria","sphingobacteriia",17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","gemmatimonadetes","saprospirae",17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","chloracidobacteria","planctomycetia",17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","phycisphaerae","solibacteres",17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","acidimicrobiia","acidimicrobiia",17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","cytophagia","pedosphaerae",17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","gemmatimonadetes","unassigned",17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","deltaproteobacteria","opitutae",17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","saprospirae","spartobacteria",17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","chloracidobacteria","gammaproteobacteria",17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","alphaproteobacteria","opitutae",17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","alphaproteobacteria","rubrobacteria",17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
