"level","from","to","No of ClimateZones","ClimateZones"
"Class","chloracidobacteria","planctomycetia",14,"Af, Am, Aw, BSk, Cfa, Cfb, Csb, Cwb, Dfa, Dfc, Dwb, Dwc, EF, ET"
"Class","gammaproteobacteria","nitrospira",14,"Af, Am, Aw, BSk, Cfa, Cfb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","chloracidobacteria","nitrospira",14,"Af, Am, BSh, BSk, Cfa, Cfb, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Class","gammaproteobacteria","pedosphaerae",14,"Am, Aw, BSh, BSk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwc, ET"
"Class","chloracidobacteria","gemmatimonadetes",13,"Af, Am, Aw, BSk, Cfa, Cfb, Csb, Dfa, Dfc, Dwb, Dwc, EF, ET"
"Class","acidobacteriia","deltaproteobacteria",13,"Af, Am, Aw, BSh, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Class","actinobacteria","deltaproteobacteria",13,"Af, Am, Aw, BSh, BSk, Cfa, Cfb, Csb, Dfb, Dfc, Dwb, EF, ET"
"Class","gammaproteobacteria","thermoleophilia",13,"Af, Am, Aw, BSk, Cfa, Cfb, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, EF"
"Class","5","6",13,"Af, Am, Aw, BSh, BSk, Cfa, Cfb, Cwb, Dfa, Dfb, Dfc, Dwc, ET"
"Class","actinobacteria","saprospirae",13,"Af, Am, Aw, BSk, Cfa, Cfb, Csb, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","pedosphaerae","solibacteres",13,"Af, Am, Aw, BSh, BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwc, EF"
"Class","betaproteobacteria","ellin6529",13,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dwb, EF, ET"
"Class","actinobacteria","planctomycetia",13,"Af, Am, Aw, BSh, BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwc, EF"
"Class","actinobacteria","solibacteres",13,"Af, Am, Aw, BSh, BSk, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, EF, ET"
"Class","opitutae","sphingobacteriia",13,"Af, Aw, BSh, BSk, Cfa, Cfb, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, ET"
"Class","gammaproteobacteria","pauc37f",13,"Af, Am, Aw, BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Class","alphaproteobacteria","phycisphaerae",13,"Af, Am, Aw, BSh, BSk, Cfa, Cfb, Csb, Cwb, Dfa, Dfb, Dfc, Dwb"
"Class","actinobacteria","gemmatimonadetes",13,"Af, Am, Aw, BSh, BSk, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, EF, ET"
"Class","opitutae","saprospirae",13,"Af, Am, BSh, BSk, Cfa, Cfb, Csa, Dfa, Dfb, Dfc, Dwb, EF, ET"
"Class","chloracidobacteria","ellin6529",13,"Af, Aw, BSk, Cfa, Cfb, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Class","planctomycetia","thermoleophilia",13,"Af, Am, Aw, BSh, BSk, BWh, Cfa, Cfb, Dfa, Dfc, Dwc, EF, ET"
"Class","acidobacteriia","gemmatimonadetes",13,"Af, Am, Aw, Cfa, Cfb, Csb, Cwb, Dfa, Dfb, Dfc, Dwc, EF, ET"
"Class","8","chloracidobacteria",13,"Af, Am, Aw, BSk, Cfa, Cfb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Class","acidimicrobiia","alphaproteobacteria",13,"Af, Aw, BSh, BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Class","alphaproteobacteria","bacilli",13,"Af, Am, Aw, BSh, BSk, Cfa, Cfb, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","flavobacteriia","gammaproteobacteria",13,"Af, Am, BSh, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","acidobacteriia","saprospirae",13,"Am, Aw, BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","chloracidobacteria","sphingobacteriia",13,"Am, Aw, BSh, BSk, Cfa, Cfb, Csb, Cwb, Dfb, Dfc, Dwb, Dwc, ET"
"Class","saprospirae","sphingobacteriia",13,"Am, Aw, BSh, BSk, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","gammaproteobacteria","sphingobacteriia",13,"Am, Aw, BSh, BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, EF, ET"
"Class","alphaproteobacteria","cytophagia",12,"Af, Am, Aw, BSk, Cfa, Csb, Dfa, Dfc, Dwb, Dwc, EF, ET"
"Class","deltaproteobacteria","gemmatimonadetes",12,"Af, Aw, BSk, Cfa, Cfb, Csb, Cwb, Dfa, Dfc, Dwb, Dwc, ET"
"Class","12","prr",12,"Af, Am, Aw, Cfa, Cfb, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Class","pedosphaerae","saprospirae",12,"Af, Am, Aw, BSk, Cfb, Csb, Cwb, Dfa, Dfb, Dfc, Dwc, ET"
"Class","gammaproteobacteria","gemmatimonadetes",12,"Af, Am, Aw, BSk, Cfb, Csb, Dfa, Dfb, Dwb, Dwc, EF, ET"
"Class","planctomycetia","planctomycetia",12,"Af, Aw, BSk, Cfa, Cfb, Csb, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","alphaproteobacteria","tk10",12,"Af, Aw, BSh, BSk, Cfa, Cfb, Csb, Cwb, Dfa, Dwb, Dwc, EF"
"Class","deltaproteobacteria","sphingobacteriia",12,"Af, Aw, BSk, Cfa, Cfb, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Class","acidobacteriia","betaproteobacteria",12,"Af, Am, BSh, BSk, Cfa, Cfb, Csb, Cwb, Dfb, Dfc, Dwb, Dwc"
"Class","bacilli","bacilli",12,"Af, Aw, Cfa, Cfb, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Class","betaproteobacteria","nitrospira",12,"Af, Am, Aw, Cfa, Cfb, Csb, Cwb, Dfa, Dfb, Dfc, Dwc, EF"
"Class","chloracidobacteria","pedosphaerae",12,"Af, Aw, BSh, BSk, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","cytophagia","saprospirae",12,"Af, Am, Aw, BSk, Cfb, Csb, Cwb, Dfa, Dfb, Dwb, Dwc, ET"
"Class","cytophagia","gammaproteobacteria",12,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfc, Dwb, Dwc, EF, ET"
"Class","1","6",12,"Af, Am, Aw, BSh, BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dwc, ET"
"Class","pedosphaerae","thermoleophilia",12,"Am, Aw, BSh, Cfa, Cfb, Csb, Cwb, Dfb, Dfc, Dwc, EF, ET"
"Class","1","betaproteobacteria",12,"Am, Aw, BSh, BSk, Cfa, Csb, Dfa, Dfb, Dfc, Dwb, EF, ET"
"Class","pedosphaerae","sphingobacteriia",12,"Am, Aw, BSh, BSk, Cfa, Cfb, Csa, Cwb, Dfb, Dfc, Dwb, Dwc"
"Class","1","deltaproteobacteria",12,"Am, Aw, BSh, BSk, Cfb, Csb, Cwb, Dfa, Dfb, Dfc, Dwc, ET"
"Class","gammaproteobacteria","planctomycetia",12,"Am, BSh, BSk, BWk, Cfa, Cfb, Cwb, Dfb, Dfc, Dwb, EF, ET"
"Class","betaproteobacteria","opitutae",12,"Am, BSh, BSk, Cfa, Cfb, Csa, Cwb, Dfa, Dfc, Dwb, Dwc, ET"
"Class","acidobacteriia","thermoleophilia",11,"Af, Am, Aw, Cfa, Cfb, Csb, Dfb, Dfc, Dwb, Dwc, EF"
"Class","planctomycetia","solibacteres",11,"Af, Am, Aw, BSh, BSk, Cfa, Cfb, Dfa, Dwb, Dwc, ET"
"Class","ellin6529","gammaproteobacteria",11,"Af, Am, Aw, BSh, Cfb, Csb, Dfb, Dfc, Dwb, Dwc, EF"
"Class","alphaproteobacteria","flavobacteriia",11,"Af, Am, Aw, BSk, Cfb, Csb, Dfa, Dwb, Dwc, EF, ET"
"Class","actinobacteria","sphingobacteriia",11,"Af, Aw, BSk, BWh, Cfb, Csa, Csb, Dfb, Dfc, EF, ET"
"Class","acidobacteriia","sphingobacteriia",11,"Af, Am, Aw, BSh, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb"
"Class","alphaproteobacteria","chloroplast",11,"Af, Am, Aw, BSh, BSk, Csb, Cwb, Dfc, Dwc, EF, ET"
"Class","nitrospira","planctomycetia",11,"Af, Am, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwc, EF, ET"
"Class","deltaproteobacteria","ellin6529",11,"Af, Am, Aw, Cfa, Cfb, Csb, Cwb, Dfb, Dfc, Dwb, ET"
"Class","actinobacteria","bacilli",11,"Af, Aw, BSh, BSk, Cfa, Cfb, Csb, Dfc, Dwb, Dwc, ET"
"Class","gemmatimonadetes","pedosphaerae",11,"Af, Am, Aw, BSk, Cfa, Cfb, Csb, Dfc, Dwc, EF, ET"
"Class","deltaproteobacteria","unassigned",11,"Af, Am, BSk, Cfa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Class","alphaproteobacteria","rb25",11,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, EF"
"Class","1","chloracidobacteria",11,"Af, Am, Aw, BSh, Cfb, Cwb, Dfa, Dfb, Dfc, Dwc, ET"
"Class","alphaproteobacteria","c6",11,"Af, Am, Aw, BSh, BSk, Cfb, Csb, Dfa, Dfc, Dwb, Dwc"
"Class","acidobacteriia","chloracidobacteria",11,"Af, Am, Aw, Cfa, Csb, Dfa, Dfc, Dwb, Dwc, EF, ET"
"Class","actinobacteria","ellin6529",11,"Af, Am, BSh, BSk, Cfa, Cfb, Cwb, Dfa, Dwc, EF, ET"
"Class","pedosphaerae","spartobacteria",11,"Af, Aw, Cfa, Cfb, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, ET"
"Class","saprospirae","spartobacteria",11,"Am, Aw, BSk, Cfa, Cfb, Cwb, Dfa, Dfb, Dfc, Dwc, ET"
"Class","acidobacteriia","spartobacteria",11,"Am, Aw, BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwc, ET"
"Class","acidobacteriia","actinobacteria",11,"Am, Aw, BSh, Cfa, Cfb, Csb, Dfb, Dfc, Dwb, Dwc, EF"
"Class","solibacteres","thermoleophilia",10,"Af, Aw, Cfa, Cfb, Dfa, Dfb, Dfc, Dwc, EF, ET"
"Class","planctomycetia","saprospirae",10,"Af, Am, Aw, BSk, Cfa, Cfb, Dfa, Dwb, Dwc, ET"
"Class","8","betaproteobacteria",10,"Af, Am, BSh, Cfa, Cfb, Dfc, Dwb, Dwc, EF, ET"
"Class","pedosphaerae","planctomycetia",10,"Af, Am, BSh, BSk, Cfb, Cwb, Dfa, Dfb, Dfc, Dwb"
"Class","acidobacteriia","gammaproteobacteria",10,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dwb, EF, ET"
"Class","chloracidobacteria","spartobacteria",10,"Af, Aw, BSk, Cfb, Csb, Dfa, Dfc, Dwb, Dwc, EF"
"Class","deltaproteobacteria","opitutae",10,"Af, Aw, Cfb, Csb, Cwb, Dfb, Dfc, Dwb, EF, ET"
"Class","8","deltaproteobacteria",10,"Af, Am, Aw, BSh, BSk, Csb, Dfa, Dfc, Dwc, EF"
"Class","betaproteobacteria","c6",10,"Af, Am, Aw, BSh, Cfa, Csb, Dfb, Dfc, Dwb, Dwc"
"Class","12","betaproteobacteria",10,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb"
"Class","deltaproteobacteria","pauc37f",10,"Af, Am, Aw, Cfa, Cfb, Csb, Dfb, Dfc, Dwb, Dwc"
"Class","cytophagia","deltaproteobacteria",10,"Am, Aw, Cfa, Cfb, Csb, Dfa, Dwb, Dwc, EF, ET"
"Class","betaproteobacteria","unassigned",10,"Am, Aw, BSh, BSk, Cfa, Cfb, Cwb, Dfb, Dfc, ET"
"Class","bacilli","deltaproteobacteria",10,"Am, Aw, Cfa, Cfb, Cwb, Dfb, Dfc, Dwb, EF, ET"
"Class","betaproteobacteria","spartobacteria",10,"BSh, BSk, Cfb, Csa, Csb, Cwb, Dfa, Dfc, Dwb, EF"
"Class","ellin6529","thermoleophilia",9,"Af, Cfb, Csb, Cwb, Dfa, Dfb, Dwb, Dwc, ET"
"Class","betaproteobacteria","chloroplast",9,"Af, Am, BSh, BSk, Cfa, Cfb, Dfc, Dwc, ET"
"Class","12","deltaproteobacteria",9,"Af, Am, Aw, BSh, Cfb, Csb, Dfa, Dfb, Dfc"
"Class","bacilli","gemmatimonadetes",9,"Af, BSh, BSk, Cfb, Csb, Dfb, Dfc, Dwc, ET"
"Class","chloracidobacteria","opitutae",9,"Af, Am, BSk, Cfa, Cfb, Cwb, Dfa, Dfb, Dwc"
"Class","gemmatimonadetes","planctomycetia",9,"Af, Am, Aw, BSk, Cfa, Cfb, Csb, Cwb, Dfc"
"Class","solibacteres","spartobacteria",9,"Af, Aw, BSk, Cfa, Cfb, Csb, Dfc, Dwb, Dwc"
"Class","bacilli","chloracidobacteria",9,"Af, Am, Aw, BSk, Cfb, Csa, Cwb, Dfb, EF"
"Class","pedosphaerae","pedosphaerae",9,"Af, Am, Aw, BSk, Csb, Dfa, Dfc, Dwb, Dwc"
"Class","12","alphaproteobacteria",9,"Af, BSh, BSk, Cfa, Dfa, Dfb, Dwb, Dwc, EF"
"Class","bacilli","gammaproteobacteria",9,"Af, Am, Aw, BSk, Csa, Csb, Dfc, EF, ET"
"Class","gemmatimonadetes","spartobacteria",9,"Af, Aw, BSk, Csb, Cwb, Dfb, Dwb, Dwc, ET"
"Class","elusimicrobia","solibacteres",9,"Af, BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dwc, ET"
"Class","nitrospira","thermoleophilia",9,"Af, Am, Aw, BSh, Cfa, Cfb, Dfb, Dwb, EF"
"Class","actinobacteria","pedosphaerae",9,"Af, Am, Aw, BSk, Cfa, Cfb, Csb, Dfb, Dwb"
"Class","betaproteobacteria","pauc37f",9,"Am, Aw, Cfa, Cfb, Csb, Cwb, Dfb, Dfc, ET"
"Class","alphaproteobacteria","leptospirae",9,"Am, Aw, BSk, Cfa, Cfb, Csb, Dfb, Dwc, EF"
"Class","saprospirae","unassigned",9,"Am, BSh, Cfa, Cfb, Csb, Dfb, Dfc, Dwc, EF"
"Class","nitrospira","nitrospira",9,"Am, Aw, Cfa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb"
"Class","spartobacteria","thermoleophilia",9,"Aw, BSh, BSk, Cfa, Cfb, Csb, Cwb, Dfb, Dfc"
"Class","phycisphaerae","solibacteres",9,"Aw, Cfa, Cfb, Csb, Dfa, Dfc, Dwb, Dwc, ET"
"Class","gemmatimonadetes","thermoleophilia",9,"BSk, Cfa, Cfb, Csb, Dfb, Dfc, Dwb, EF, ET"
"Class","gemmatimonadetes","gemmatimonadetes",8,"Af, Aw, BSk, Cfa, Cfb, Csb, Dfa, Dwc"
"Class","actinobacteria","nitrospira",8,"Af, Aw, BSk, Cfa, Cfb, Csb, Cwb, Dfa"
"Class","chloroplast","deltaproteobacteria",8,"Af, Aw, Cfa, Csb, Dfb, Dfc, EF, ET"
"Class","acidimicrobiia","chloracidobacteria",8,"Af, Am, BSk, Cfa, Cfb, Dfb, Dwb, Dwc"
"Class","8","actinobacteria",8,"Af, Am, Aw, BSk, Cfb, Dfa, Dwc, ET"
"Class","opitutae","planctomycetia",8,"Af, Aw, BSk, Cfa, Csb, Dwb, EF, ET"
"Class","alphaproteobacteria","sva0725",8,"Af, Cfa, Cfb, Csa, Dfb, Dfc, Dwc, ET"
"Class","fimbriimonadia","planctomycetia",8,"Af, Am, BSk, Cfa, Cfb, Csb, Dfb, Dfc"
"Class","12","nitrospira",8,"Af, Am, Aw, Cfa, Cfb, Csb, Cwb, Dfb"
"Class","alphaproteobacteria","methylacidiphilae",8,"Af, Aw, BSk, Cfa, Csb, Dfa, Dfc, Dwb"
"Class","opitutae","solibacteres",8,"Af, Am, BSh, BSk, Cfb, Cwb, Dfb, EF"
"Class","alphaproteobacteria","da052",8,"Af, Aw, Cfa, Cfb, Csb, Dfb, Dwb, Dwc"
"Class","clostridia","deltaproteobacteria",8,"Af, Cfa, Cfb, Csb, Dfc, Dwc, EF, ET"
"Class","gammaproteobacteria","phycisphaerae",8,"Af, Aw, BSk, Cfb, Cwb, Dfa, Dfb, Dfc"
"Class","bacilli","thermoleophilia",8,"Af, Aw, BSh, BSk, Cfa, Csa, Dfc, EF"
"Class","chloracidobacteria","unassigned",8,"Af, Aw, Cfa, Csb, Dfb, Dwb, Dwc, ET"
"Class","5","5",8,"Af, Aw, BSk, Cfb, Csb, Cwb, Dfa, Dfc"
"Class","actinobacteria","phycisphaerae",8,"Af, Aw, BSh, BSk, Cfb, Csb, Dfa, Dfc"
"Class","solibacteres","sphingobacteriia",8,"Af, BSk, Cfb, Dfb, Dfc, Dwb, Dwc, EF"
"Class","nitrospira","pedosphaerae",8,"Af, Am, Aw, BSk, Cfb, Dfc, Dwc, ET"
"Class","8","gemmatimonadetes",8,"Am, Aw, BSk, Cfa, Csb, Dfc, Dwc, ET"
"Class","bacilli","betaproteobacteria",8,"Am, BSk, Cfa, Csb, Cwb, Dfb, Dfc, EF"
"Class","nitrospira","saprospirae",8,"Am, Aw, BSh, BSk, Cfa, Dfb, Dwc, ET"
"Class","alphaproteobacteria","zetaproteobacteria",8,"Am, Aw, BSk, Cfb, Cwb, Dfa, Dfc, Dwc"
"Class","gemmatimonadetes","unassigned",8,"Am, BSk, Cfa, Cfb, Csb, Dfb, Dfc, ET"
"Class","pauc37f","saprospirae",8,"Am, Aw, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Class","acidimicrobiia","saprospirae",8,"Am, Aw, BSh, BSk, Cfb, Dfc, Dwb, ET"
"Class","actinobacteria","spartobacteria",8,"Aw, BSh, Cfa, Cfb, Cwb, Dfc, Dwc, EF"
"Class","actinobacteria","tk10",8,"Aw, BSh, BSk, Cfa, Cfb, Cwb, Dfa, Dwb"
"Class","chloracidobacteria","pauc37f",8,"Aw, BSk, Cfa, Cfb, Csb, Cwb, Dfa, Dwb"
"Class","betaproteobacteria","phycisphaerae",8,"BSh, BSk, Cfa, Cfb, Cwb, Dfb, Dfc, Dwc"
"Class","ellin6529","saprospirae",8,"BSh, BSk, Cfb, Csb, Cwb, Dfb, Dfc, Dwc"
"Class","sphingobacteriia","sphingobacteriia",8,"BSh, BSk, Cfb, Csb, Dfa, Dfc, Dwb, Dwc"
"Class","gemmatimonadetes","sphingobacteriia",8,"BSk, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, ET"
"Class","flavobacteriia","saprospirae",7,"Af, Am, Aw, BSh, Cfb, Dfa, Dfb"
"Class","alphaproteobacteria","fimbriimonadia",7,"Af, Aw, BSk, Csb, Cwb, Dfc, ET"
"Class","chloroplast","sphingobacteriia",7,"Af, Cfa, Cfb, Cwb, Dfa, Dfc, ET"
"Class","acidobacteriia","nitrospira",7,"Af, Am, BSh, Cfa, Csb, Dfb, Dwc"
"Class","1","gammaproteobacteria",7,"Af, Am, Aw, BSh, BSk, Cfb, ET"
"Class","betaproteobacteria","verrucomicrobiae",7,"Af, BSh, Csb, Dfb, Dfc, EF, ET"
"Class","c6","gammaproteobacteria",7,"Af, Am, Aw, BSk, Cfa, Cfb, Csb"
"Class","acidobacteriia","planctomycetia",7,"Af, Am, Dfa, Dfc, Dwb, Dwc, ET"
"Class","cytophagia","pedosphaerae",7,"Af, Aw, Cfb, Csb, Dfc, Dwb, ET"
"Class","8","acidobacteriia",7,"Af, Aw, BSh, BSk, Cfa, Dfa, Dfb"
"Class","planctomycetia","sphingobacteriia",7,"Am, Aw, BSk, Cfa, Cfb, Csb, Dfb"
"Class","acidimicrobiia","betaproteobacteria",7,"Am, Cfa, Csb, Dfb, Dfc, Dwc, ET"
"Class","chloracidobacteria","cytophagia",7,"Am, Cfa, Cfb, Csb, Dfc, Dwb, Dwc"
"Class","c6","deltaproteobacteria",7,"Am, Aw, BSk, Cfb, Dfb, Dwb, ET"
"Class","deltaproteobacteria","tk10",7,"Am, BSk, Cfb, Csb, Dfb, Dwb, Dwc"
"Class","solibacteres","unassigned",7,"Am, BSh, Cfb, Cwb, Dfb, Dfc, ET"
"Class","12","chloracidobacteria",7,"Am, BSh, BSk, Cwb, Dfa, Dfc, EF"
"Class","acidobacteriia","tk10",7,"Am, Aw, BSh, Cfa, Cfb, Csb, EF"
"Class","gammaproteobacteria","verrucomicrobiae",7,"Am, BSh, Cfa, Csb, Dfa, Dfb, Dfc"
"Class","c6","pedosphaerae",7,"Am, Cfa, Cfb, Dfa, Dfb, Dfc, Dwc"
"Class","8","gammaproteobacteria",7,"Am, Aw, Cfb, Csb, Dfa, Dwb, EF"
"Class","chloroplast","chloroplast",7,"Aw, BSk, Csb, Dfa, Dfb, Dfc, Dwc"
"Class","1","8",7,"Aw, BSk, Cfb, Csb, Dfb, Dfc, Dwc"
"Class","alphaproteobacteria","verrucomicrobiae",7,"BSh, BSk, Cfa, Cfb, Cwb, Dfc, ET"
"Class","alphaproteobacteria","elusimicrobia",7,"BSk, Cfa, Cfb, Csb, Dfb, Dwb, ET"
"Class","bacilli","tk10",7,"Cfa, Cfb, Csb, Dfb, Dwb, Dwc, EF"
"Class","ellin6529","spartobacteria",7,"Cfa, Cfb, Csb, Dfc, Dwb, Dwc, ET"
"Class","saprospirae","verrucomicrobiae",7,"Cfa, Cfb, Csb, Dfa, Dfb, Dfc, EF"
"Class","ellin6529","ellin6529",7,"Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","betaproteobacteria","cytophagia",6,"Af, Am, Cfb, Dfb, Dwb, EF"
"Class","acidobacteriia","bacilli",6,"Af, Aw, BSh, Csb, Dfc, EF"
"Class","betaproteobacteria","flavobacteriia",6,"Af, BSk, Cfa, Cfb, Csb, Dwc"
"Class","12","pedosphaerae",6,"Af, Aw, BSh, Cfb, Dfa, Dwc"
"Class","cytophagia","flavobacteriia",6,"Af, Aw, Cfa, Dfa, Dfb, Dfc"
"Class","bacilli","solibacteres",6,"Af, Aw, Cfb, Cwb, EF, ET"
"Class","12","planctomycetia",6,"Af, Am, Cfb, Dfa, Dfc, Dwb"
"Class","12","acidobacteriia",6,"Af, BSh, Csb, Dfa, Dwb, Dwc"
"Class","gammaproteobacteria","spartobacteria",6,"Af, BSk, Cfa, Cfb, Dfc, ET"
"Class","nitrospira","spartobacteria",6,"Af, Cfa, Cfb, Dfb, Dwc, ET"
"Class","ellin6529","planctomycetia",6,"Af, Aw, BSk, Cfb, Dwc, ET"
"Class","gemmatimonadetes","phycisphaerae",6,"Af, Aw, Cfa, Cfb, Dfc, ET"
"Class","betaproteobacteria","rb25",6,"Am, Cfa, Cfb, Csb, Dfc, Dwc"
"Class","thermoleophilia","tk10",6,"Am, Cfa, Cfb, Cwb, Dfb, EF"
"Class","pauc37f","pedosphaerae",6,"Am, Aw, Cfa, Cfb, Dfb, Dwb"
"Class","deltaproteobacteria","fimbriimonadia",6,"Am, Csb, Dfa, Dfb, Dfc, ET"
"Class","gammaproteobacteria","zetaproteobacteria",6,"Am, Aw, Cfa, Cfb, Dfb, ET"
"Class","planctomycetia","unassigned",6,"Am, BSh, Cfb, Dwb, Dwc, ET"
"Class","flavobacteriia","verrucomicrobiae",6,"Am, Aw, Dfa, Dfc, Dwb, ET"
"Class","8","bacilli",6,"Am, BSh, Cfa, Cfb, Csb, Dfc"
"Class","solibacteres","sva0725",6,"Am, Aw, BSk, Cfb, Dfb, Dfc"
"Class","deltaproteobacteria","leptospirae",6,"Aw, Cfa, Dfb, Dfc, Dwc, ET"
"Class","opitutae","unassigned",6,"Aw, Cfa, Dfb, Dwb, Dwc, EF"
"Class","actinobacteria","unassigned",6,"Aw, BSh, Cfa, Csb, Dfb, ET"
"Class","1","actinobacteria",5,"Af, Am, Aw, Cfa, Csb"
"Class","acidimicrobiia","deltaproteobacteria",5,"Af, BSh, BSk, Cfb, Csb"
"Class","c6","chloracidobacteria",5,"Af, Am, Cfa, Dfc, Dwc"
"Class","c6","saprospirae",5,"Af, Am, BSk, Dwc, EF"
"Class","cytophagia","gemmatimonadetes",5,"Af, Cfa, Cfb, Dwc, ET"
"Class","acidobacteriia","unassigned",5,"Af, Cfa, Csb, Dfc, Dwb"
"Class","thermoleophilia","unassigned",5,"Af, Aw, Cfb, Dfb, ET"
"Class","gammaproteobacteria","unassigned",5,"Af, Aw, BSk, Csb, Dfc"
"Class","deltaproteobacteria","flavobacteriia",5,"Af, Aw, Cfb, Dwb, ET"
"Class","fimbriimonadia","saprospirae",5,"Af, BSk, Cwb, Dfa, ET"
"Class","sphingobacteriia","thermoleophilia",5,"Af, Am, Cfb, Dfb, Dwb"
"Class","chloroplast","gammaproteobacteria",5,"Af, Am, BSh, Cfa, Dfc"
"Class","betaproteobacteria","methylacidiphilae",5,"Af, Aw, Cfa, Cfb, Dfb"
"Class","da052","thermoleophilia",5,"Af, Cfb, Csb, Dfb, Dfc"
"Class","bacilli","opitutae",5,"Af, Am, Aw, Dfb, Dwb"
"Class","nitrospira","pauc37f",5,"Af, Am, Aw, Cfb, Dfc"
"Class","ellin6529","sphingobacteriia",5,"Af, Aw, BSh, BSk, Cwb"
"Class","ellin6529","opitutae",5,"Af, BSk, BWk, Dfb, Dfc"
"Class","8","ellin6529",5,"Af, Cfb, Dfc, Dwc, ET"
"Class","pauc37f","thermoleophilia",5,"Af, Aw, Cfa, Cfb, Dwb"
"Class","acidimicrobiia","actinobacteria",5,"Am, Dfa, Dfb, Dwb, Dwc"
"Class","deltaproteobacteria","phycisphaerae",5,"Am, Aw, Cfb, Dfc, ET"
"Class","cytophagia","thermoleophilia",5,"Am, Aw, Cfb, Csb, Dwb"
"Class","ellin6529","tk10",5,"Am, Cfb, Cwb, Dwb, Dwc"
"Class","deltaproteobacteria","verrucomicrobiae",5,"Am, Aw, Cfb, Csb, Dwb"
"Class","ellin6529","nitrospira",5,"Am, BSh, Dfa, Dfc, Dwb"
"Class","1","ellin6529",5,"Am, BSh, Cfa, Csa, ET"
"Class","rb25","saprospirae",5,"Am, Aw, Cfa, Dfc, ET"
"Class","12","6",5,"Am, Cfa, Dfb, Dwc, EF"
"Class","betaproteobacteria","zetaproteobacteria",5,"Am, Cfa, Dfa, Dfb, Dwb"
"Class","bacilli","spartobacteria",5,"Am, Cfa, Dfc, Dwb, ET"
"Class","acidimicrobiia","thermoleophilia",5,"Am, BSk, Csb, Dwc, ET"
"Class","bacilli","pedosphaerae",5,"Aw, Csa, Dfa, Dfc, Dwc"
"Class","bacilli","saprospirae",5,"Aw, Cfb, Csb, Dfc, Dwb"
"Class","tk10","tk10",5,"Aw, BSh, Cfa, Cfb, Dwc"
"Class","ellin6529","gemmatimonadetes",5,"Aw, Cfb, Dwb, EF, ET"
"Class","12","gammaproteobacteria",5,"BSh, Dfa, Dfb, Dfc, EF"
"Class","leptospirae","opitutae",5,"BSk, Cfa, Dfa, Dfc, Dwc"
"Class","acidimicrobiia","solibacteres",5,"BSk, Dfb, Dfc, Dwb, ET"
"Class","acidimicrobiia","gammaproteobacteria",5,"Cfa, Csb, Dfa, Dfc, ET"
