Taxa	ClimateZone	nTaxa	degree	between	close	eigenv	Kingdom	Phylum	Class	Order	Family	Genus	Species
Taxa107	Cfb	114	0.00811209439528024	0.0134587020648968	2.03355121874924	0.0544518887810691	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Ellin6067	f__	g__	s__
Taxa107	Cwb	114	0.00765367137048553	0.0057573376157447	5.14547894629395	0.000336474966099614	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Ellin6067	f__	g__	s__
Taxa107	EF	114	0.0202683414216386	0.0529699033481506	3.57491739480009	0.00878719387445593	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Ellin6067	f__	g__	s__
Taxa107	Dfa	114	0.0253687315634218	0.0345975558364939	32.7951376037879	0.00153034312397625	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Ellin6067	f__	g__	s__
Taxa107	Am	114	0.0275897969807392	0.0487283408938797	3.35837586646946	0.0117058047126321	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Ellin6067	f__	g__	s__
Taxa107	Aw	114	0.015390534821085	0.0287198373000605	3.70122314834724	0.00405371807011152	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Ellin6067	f__	g__	s__
Taxa107	Csb	114	0.0222877745001639	0.0404960902748513	4.85728354385317	0.0207777645847469	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Ellin6067	f__	g__	s__
Taxa107	Dfb	114	0.00695322376738306	0.00171573054000361	3.68903802125695	1.58210107756283e-10	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Ellin6067	f__	g__	s__
Taxa107	ET	114	0.0234705656021547	0.0531935359753751	5.02922723177375	0.00121324126390171	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Ellin6067	f__	g__	s__
Taxa107	Cfa	114	0.00553097345132743	0.0114668931731985	5.72156961679025	8.90960439311879e-06	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Ellin6067	f__	g__	s__
Taxa107	Af	114	0.00825958702064897	0.00100084281500211	9.08366588856439	0.0618403466223	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Ellin6067	f__	g__	s__
Taxa107	Dwc	114	0.0176991150442478	0.0388974173740293	4.54652565310703	0.000142071829032047	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Ellin6067	f__	g__	s__
Taxa108	Af	114	0.0181013676588898	0.0488736926790024	5.3541973446866	0.00380213472003152	k__Bacteria	p__Acidobacteria	c__Acidobacteriia	o__Acidobacteriales	f__Acidobacteriaceae	g__Edaphobacter	s__
Taxa108	Dwc	114	0.00965406275140788	0.00229858636938283	5.50253834854733	1.25599862101087e-09	k__Bacteria	p__Acidobacteria	c__Acidobacteriia	o__Acidobacteriales	f__Acidobacteriaceae	g__Edaphobacter	s__
Taxa108	BSh	114	0.0122751926919783	0.0071826189796501	7.62618886113553	0.0177783022674044	k__Bacteria	p__Acidobacteria	c__Acidobacteriia	o__Acidobacteriales	f__Acidobacteriaceae	g__Edaphobacter	s__
Taxa108	Dwb	114	0.00884955752212389	0.00451366940581542	3.05865588406885	0.157485701900322	k__Bacteria	p__Acidobacteria	c__Acidobacteriia	o__Acidobacteriales	f__Acidobacteriaceae	g__Edaphobacter	s__
Taxa108	EF	114	0.0173939578883125	0.0331095514189808	3.32621373321114	0.00706628238558132	k__Bacteria	p__Acidobacteria	c__Acidobacteriia	o__Acidobacteriales	f__Acidobacteriaceae	g__Edaphobacter	s__
Taxa108	Cfb	114	0.0411244143675169	0.117061426340448	4.89240651230783	0.0204551475950418	k__Bacteria	p__Acidobacteria	c__Acidobacteriia	o__Acidobacteriales	f__Acidobacteriaceae	g__Edaphobacter	s__
Taxa108	Csb	114	0.0194690265486726	0.0200616308470291	8.83383580477309	0.00018689016391404	k__Bacteria	p__Acidobacteria	c__Acidobacteriia	o__Acidobacteriales	f__Acidobacteriaceae	g__Edaphobacter	s__
Taxa108	Dfa	114	0.00745225896599907	0.00845864661654135	6.0027677590133	0.0218658791373826	k__Bacteria	p__Acidobacteria	c__Acidobacteriia	o__Acidobacteriales	f__Acidobacteriaceae	g__Edaphobacter	s__
Taxa108	Aw	114	0.0168563000421408	0.0304542170850641	4.35171446748499	0.0802116149599531	k__Bacteria	p__Acidobacteria	c__Acidobacteriia	o__Acidobacteriales	f__Acidobacteriaceae	g__Edaphobacter	s__
Taxa108	Dfb	114	0.0197103781174578	0.0548356510745891	2.56863610149935	0.00423427681806576	k__Bacteria	p__Acidobacteria	c__Acidobacteriia	o__Acidobacteriales	f__Acidobacteriaceae	g__Edaphobacter	s__
Taxa108	Dfc	114	0.00758533501896334	0	8.67503893927516	0.0429226427356197	k__Bacteria	p__Acidobacteria	c__Acidobacteriia	o__Acidobacteriales	f__Acidobacteriaceae	g__Edaphobacter	s__
Taxa108	Cfa	114	0.0291297935103245	0.0374591761483354	12.7363851577773	0.00440064103597273	k__Bacteria	p__Acidobacteria	c__Acidobacteriia	o__Acidobacteriales	f__Acidobacteriaceae	g__Edaphobacter	s__
Taxa108	Am	114	0.0203019260801666	0.0322004908157953	3.25241971444336	0.00104030409288639	k__Bacteria	p__Acidobacteria	c__Acidobacteriia	o__Acidobacteriales	f__Acidobacteriaceae	g__Edaphobacter	s__
Taxa109	Aw	114	0.00752212389380531	0.0268094184576485	3.65680246732772	9.94256633878493e-06	k__Bacteria	p__Acidobacteria	c__Acidobacteria-6	o__iii1-15	f__	g__	s__
Taxa109	BSh	114	0.0119276644863409	0.0120444676523938	1.93772714674189	0.0183450000328452	k__Bacteria	p__Acidobacteria	c__Acidobacteria-6	o__iii1-15	f__	g__	s__
Taxa109	BSk	114	0.0249869859448204	0.0362441436751692	3.94778967373051	0.00550960068774653	k__Bacteria	p__Acidobacteria	c__Acidobacteria-6	o__iii1-15	f__	g__	s__
Taxa109	BWk	114	0.0125368731563422	0.000522369714847591	4.35990043440536	0.000925610439013138	k__Bacteria	p__Acidobacteria	c__Acidobacteria-6	o__iii1-15	f__	g__	s__
Taxa109	Dfb	114	0.0117994100294985	0.0186397567876708	7.1414297373533	0.00298833359679575	k__Bacteria	p__Acidobacteria	c__Acidobacteria-6	o__iii1-15	f__	g__	s__
Taxa109	Dwc	114	0.00265486725663717	0	3.06046029243519	4.08981105833151e-05	k__Bacteria	p__Acidobacteria	c__Acidobacteria-6	o__iii1-15	f__	g__	s__
Taxa109	Af	114	0.0147492625368732	0.0228086809945217	5.47074938533938	0.0337200078590405	k__Bacteria	p__Acidobacteria	c__Acidobacteria-6	o__iii1-15	f__	g__	s__
Taxa109	Cfb	114	0.00362027353177796	0	6.64165451729431	0.0454545454545455	k__Bacteria	p__Acidobacteria	c__Acidobacteria-6	o__iii1-15	f__	g__	s__
Taxa109	Cwb	114	0.011378002528445	0.0105878634639697	4.94588892343205	0.000298652036677386	k__Bacteria	p__Acidobacteria	c__Acidobacteria-6	o__iii1-15	f__	g__	s__
Taxa109	Dfa	114	0.00884955752212389	2.96302149178255e-05	22.5601967099137	0.0181571111672716	k__Bacteria	p__Acidobacteria	c__Acidobacteria-6	o__iii1-15	f__	g__	s__
Taxa109	EF	114	0.0294187993303038	0.0487024635254724	2.7570518469813	0.0107515000581076	k__Bacteria	p__Acidobacteria	c__Acidobacteria-6	o__iii1-15	f__	g__	s__
Taxa109	ET	114	0.0193081255028158	0.0326327433628319	3.89794302663051	0.00566302068072942	k__Bacteria	p__Acidobacteria	c__Acidobacteria-6	o__iii1-15	f__	g__	s__
Taxa109	Cfa	114	0.0210176991150442	0.0560011061946903	11.3740336237817	0.00812343968301484	k__Bacteria	p__Acidobacteria	c__Acidobacteria-6	o__iii1-15	f__	g__	s__
Taxa109	Am	114	0.015390534821085	0.0510635958885286	15.206223196691	0.00037455170148181	k__Bacteria	p__Acidobacteria	c__Acidobacteria-6	o__iii1-15	f__	g__	s__
Taxa109	Dwb	114	0.00821744627054362	0.00430061405093011	2.57970591664477	4.47389811165571e-05	k__Bacteria	p__Acidobacteria	c__Acidobacteria-6	o__iii1-15	f__	g__	s__
Taxa109	Csb	114	0.0141592920353982	0.0202117572692794	5.64178296136406	0.000351000485983429	k__Bacteria	p__Acidobacteria	c__Acidobacteria-6	o__iii1-15	f__	g__	s__
Taxa109	Dfc	114	0.00468505986465383	0.00319773927270023	9.47043071421679	5.73106003468304e-06	k__Bacteria	p__Acidobacteria	c__Acidobacteria-6	o__iii1-15	f__	g__	s__
Taxa11	Af	114	0.0221238938053097	0.0507664348925411	5.9384763327215	0.0356822858170338	k__Bacteria	p__Gemmatimonadetes	c__Gemmatimonadetes	o__Gemmatimonadales	f__Gemmatimonadaceae	g__Gemmatimonas	s__
Taxa11	BWh	114	0.00611660593440916	0	1.43230546492952	0.0800855679416776	k__Bacteria	p__Gemmatimonadetes	c__Gemmatimonadetes	o__Gemmatimonadales	f__Gemmatimonadaceae	g__Gemmatimonas	s__
Taxa11	BWk	114	0.00604906463537583	0	2.57122126122084	1.90790229115067e-16	k__Bacteria	p__Gemmatimonadetes	c__Gemmatimonadetes	o__Gemmatimonadales	f__Gemmatimonadaceae	g__Gemmatimonas	s__
Taxa11	Cfb	114	0.019358407079646	0.0629543299620733	3.11497801727208	0.00327953033221225	k__Bacteria	p__Gemmatimonadetes	c__Gemmatimonadetes	o__Gemmatimonadales	f__Gemmatimonadaceae	g__Gemmatimonas	s__
Taxa11	Csb	114	0.019358407079646	0.0291067477876106	7.018396176135	0.000242892103532642	k__Bacteria	p__Gemmatimonadetes	c__Gemmatimonadetes	o__Gemmatimonadales	f__Gemmatimonadaceae	g__Gemmatimonas	s__
Taxa11	Dfc	114	0.0191740412979351	0.0261360443882568	6.30903154877646	0.00128326089791576	k__Bacteria	p__Gemmatimonadetes	c__Gemmatimonadetes	o__Gemmatimonadales	f__Gemmatimonadaceae	g__Gemmatimonas	s__
Taxa11	Dwb	114	0.0139729855612483	0.0148712489187571	6.8794469501852	0.00160883670248815	k__Bacteria	p__Gemmatimonadetes	c__Gemmatimonadetes	o__Gemmatimonadales	f__Gemmatimonadaceae	g__Gemmatimonas	s__
Taxa11	BSk	114	0.0228613569321534	0.0296828908554572	3.90860522294038	0.000155768506089289	k__Bacteria	p__Gemmatimonadetes	c__Gemmatimonadetes	o__Gemmatimonadales	f__Gemmatimonadaceae	g__Gemmatimonas	s__
Taxa11	Cfa	114	0.0221238938053097	0.0569690265486726	11.7628291851172	0.00748694060547214	k__Bacteria	p__Gemmatimonadetes	c__Gemmatimonadetes	o__Gemmatimonadales	f__Gemmatimonadaceae	g__Gemmatimonas	s__
Taxa11	Cwb	114	0.0174388339406559	0.0222819216182048	7.51705834581227	0.0631722882209863	k__Bacteria	p__Gemmatimonadetes	c__Gemmatimonadetes	o__Gemmatimonadales	f__Gemmatimonadaceae	g__Gemmatimonas	s__
Taxa11	Dfb	114	0.0203019260801666	0.0431137056592549	4.26356795253333	0.00040018286256335	k__Bacteria	p__Gemmatimonadetes	c__Gemmatimonadetes	o__Gemmatimonadales	f__Gemmatimonadaceae	g__Gemmatimonas	s__
Taxa11	Csa	114	0.00998735777496839	0.00188504605381976	5.67469177184315	0.00214395631170757	k__Bacteria	p__Gemmatimonadetes	c__Gemmatimonadetes	o__Gemmatimonadales	f__Gemmatimonadaceae	g__Gemmatimonas	s__
Taxa11	EF	114	0.0242730720606827	0.039303774607188	3.60164097548762	1.28101338793065e-05	k__Bacteria	p__Gemmatimonadetes	c__Gemmatimonadetes	o__Gemmatimonadales	f__Gemmatimonadaceae	g__Gemmatimonas	s__
Taxa11	ET	114	0.0142362447095037	0.024033969108998	3.17712854350198	0.00633854199525233	k__Bacteria	p__Gemmatimonadetes	c__Gemmatimonadetes	o__Gemmatimonadales	f__Gemmatimonadaceae	g__Gemmatimonas	s__
Taxa11	Aw	114	0.0180530973451327	0.0335967130214918	3.6311826135479	0.0215386728978135	k__Bacteria	p__Gemmatimonadetes	c__Gemmatimonadetes	o__Gemmatimonadales	f__Gemmatimonadaceae	g__Gemmatimonas	s__
Taxa11	Dwc	114	0.0130414531904984	0.00518996606560649	4.59661795457088	0.000816635508135349	k__Bacteria	p__Gemmatimonadetes	c__Gemmatimonadetes	o__Gemmatimonadales	f__Gemmatimonadaceae	g__Gemmatimonas	s__
Taxa11	Dfa	114	0.0192608016657991	0.020673756228155	17.209032048931	0.000625065183835155	k__Bacteria	p__Gemmatimonadetes	c__Gemmatimonadetes	o__Gemmatimonadales	f__Gemmatimonadaceae	g__Gemmatimonas	s__
Taxa11	BSh	114	0.0200816882232811	0.0273023436740251	2.82408440349443	0.0486575092580826	k__Bacteria	p__Gemmatimonadetes	c__Gemmatimonadetes	o__Gemmatimonadales	f__Gemmatimonadaceae	g__Gemmatimonas	s__
Taxa11	Am	114	0.0282079646017699	0.0553986251580278	4.11119583298432	0.0196008216251129	k__Bacteria	p__Gemmatimonadetes	c__Gemmatimonadetes	o__Gemmatimonadales	f__Gemmatimonadaceae	g__Gemmatimonas	s__
Taxa110	Aw	114	0.015929203539823	0.0357616940581542	3.00503688165206	0.00194896035552715	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Rhizobiaceae	g__Agrobacterium	s__
Taxa110	Csa	114	0.00488251449496491	0	2.46835595886423	0.0927210460572713	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Rhizobiaceae	g__Agrobacterium	s__
Taxa110	Dfa	114	0.020353982300885	0.0124604930467762	4.97675400338538	0.25257178014286	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Rhizobiaceae	g__Agrobacterium	s__
Taxa110	BSh	114	0.0167675826734979	0.055143389447069	2.65806135386532	0.00346814278524684	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Rhizobiaceae	g__Agrobacterium	s__
Taxa110	BWk	114	0.00597632456039536	0	3.91586232892272	6.16509647083993e-17	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Rhizobiaceae	g__Agrobacterium	s__
Taxa110	Af	114	0.0146210080800308	0.0276617380311109	3.49746657425421	0.0164602288057619	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Rhizobiaceae	g__Agrobacterium	s__
Taxa110	Am	114	0.0136430678466077	0.0185221765697429	2.66271236772218	0.0132937097829177	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Rhizobiaceae	g__Agrobacterium	s__
Taxa110	Cfa	114	0.00838379133674895	0.0131578947368421	3.59573457207603	0.000146138819873311	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Rhizobiaceae	g__Agrobacterium	s__
Taxa110	Dfb	114	0.0128318584070796	0.0143252212389381	2.16298737789885	0.0259164724255034	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Rhizobiaceae	g__Agrobacterium	s__
Taxa110	Dfc	114	0.0230088495575221	0.0454962073324905	2.89240412984836	5.54578978127887e-05	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Rhizobiaceae	g__Agrobacterium	s__
Taxa110	ET	114	0.0189633375474083	0.0177969417855638	6.48104038450651	0.00139300099124832	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Rhizobiaceae	g__Agrobacterium	s__
Taxa110	BSk	114	0.0213430504945341	0.0399903324161523	3.28153500224879	0.000636950913575849	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Rhizobiaceae	g__Agrobacterium	s__
Taxa110	Csb	114	0.00748808713410483	0.0222576096469902	2.80174529084618	4.1725156288614e-05	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Rhizobiaceae	g__Agrobacterium	s__
Taxa110	EF	114	0.0226444560124935	0.0505084777273741	2.85190158617896	0.00499827059456246	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Rhizobiaceae	g__Agrobacterium	s__
Taxa110	Cwb	114	0.0142129257173505	0.0150844730490748	4.54883504809186	0.000176844489122536	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Rhizobiaceae	g__Agrobacterium	s__
Taxa110	Dwc	114	0.00575221238938053	0.00173830594184577	10.6636069598908	0.000418150622428906	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Rhizobiaceae	g__Agrobacterium	s__
Taxa110	Cfb	114	0.0135346173867777	0.0123261694058154	7.82117094888286	0.00151993214658862	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Rhizobiaceae	g__Agrobacterium	s__
Taxa111	EF	114	0.0207332490518331	0.0330368430558064	2.06574019111509	0.0328006153605024	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Hyphomicrobiaceae	g__Rhodoplanes	s__
Taxa111	Csb	114	0.0168563000421408	0.0136806935163446	4.16811989220036	0.000143822050284966	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Hyphomicrobiaceae	g__Rhodoplanes	s__
Taxa111	Dfb	114	0.0258679373723622	0.0566590489156861	2.69559853419873	0.0787227704873227	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Hyphomicrobiaceae	g__Rhodoplanes	s__
Taxa111	ET	114	0.0211406096361849	0.0376984126984127	5.21186307406638	0.0010241193220055	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Hyphomicrobiaceae	g__Rhodoplanes	s__
Taxa111	Af	114	0.0196656833824975	0.0458807416772019	3.15331799310694	0.000211935744343078	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Hyphomicrobiaceae	g__Rhodoplanes	s__
Taxa111	Dfa	114	0.0256171401956218	0.0345249184909176	4.9024284113839	0.0898168781688441	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Hyphomicrobiaceae	g__Rhodoplanes	s__
Taxa111	Dfc	114	0.0190605854322668	0.0301833122629583	8.08630172543353	2.76704997101503e-05	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Hyphomicrobiaceae	g__Rhodoplanes	s__
Taxa111	Am	114	0.0286309213951067	0.0625232393842493	3.56853876265093	0.00310171186399067	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Hyphomicrobiaceae	g__Rhodoplanes	s__
Taxa111	Cfb	114	0.0251872021783526	0.0487455022853253	3.07057897482501	0.0548337304781143	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Hyphomicrobiaceae	g__Rhodoplanes	s__
Taxa111	Dwc	114	0.013014055179594	0.0155703874470142	3.5043209615637	0.165893751594778	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Hyphomicrobiaceae	g__Rhodoplanes	s__
Taxa111	Cfa	114	0.0140551795939615	0.00989997769019112	4.26447289455172	2.73320617779231e-06	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Hyphomicrobiaceae	g__Rhodoplanes	s__
Taxa111	Aw	114	0.0200279459711225	0.0348908776365693	3.63979830910361	0.0347559547072584	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Hyphomicrobiaceae	g__Rhodoplanes	s__
Taxa111	Dwb	114	0.00731050404001539	0.000329797174737536	2.86498043131615	0.017342644316516	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Hyphomicrobiaceae	g__Rhodoplanes	s__
Taxa112	Am	114	0.0278597181252049	0.0646216697101653	3.14205392919877	0.00234104508906141	k__Bacteria	p__Elusimicrobia	c__Elusimicrobia	o__IIb	f__	g__	s__
Taxa112	Dfc	114	0.0112630732099759	0.00489886219974716	3.34647550963579	4.54593075702701e-07	k__Bacteria	p__Elusimicrobia	c__Elusimicrobia	o__IIb	f__	g__	s__
Taxa112	Cfb	114	0.00663716814159292	0.0022420195954488	13.2093762698138	0.0044976326056379	k__Bacteria	p__Elusimicrobia	c__Elusimicrobia	o__IIb	f__	g__	s__
Taxa112	EF	114	0.0304818092428712	0.0524301165894086	2.75228887455711	0.00386825761052575	k__Bacteria	p__Elusimicrobia	c__Elusimicrobia	o__IIb	f__	g__	s__
Taxa112	Af	114	0.0353982300884956	0.0800568900126422	4.40240736100238	0.0942407585180819	k__Bacteria	p__Elusimicrobia	c__Elusimicrobia	o__IIb	f__	g__	s__
Taxa112	Aw	114	0.0210176991150442	0.0738977560050569	3.089306067674	0.0254521399602426	k__Bacteria	p__Elusimicrobia	c__Elusimicrobia	o__IIb	f__	g__	s__
Taxa112	BSh	114	0.0260570304818092	0.059444795617362	2.66143526798408	0.0106096740359191	k__Bacteria	p__Elusimicrobia	c__Elusimicrobia	o__IIb	f__	g__	s__
Taxa112	BSk	114	0.0169616519174041	0.0473754214075011	2.18949405831311	0.0129091276665501	k__Bacteria	p__Elusimicrobia	c__Elusimicrobia	o__IIb	f__	g__	s__
Taxa112	Dfb	114	0.011378002528445	0.0206113418818855	5.45579766909704	0.000337778874437451	k__Bacteria	p__Elusimicrobia	c__Elusimicrobia	o__IIb	f__	g__	s__
Taxa112	Cfa	114	0.0116150442477876	0.00272597977243995	7.08527966360929	0.00759753326855963	k__Bacteria	p__Elusimicrobia	c__Elusimicrobia	o__IIb	f__	g__	s__
Taxa112	Csb	114	0.0194690265486726	0.0569110830172777	2.67220329394557	0.000579093065246319	k__Bacteria	p__Elusimicrobia	c__Elusimicrobia	o__IIb	f__	g__	s__
Taxa112	Dwb	114	0.0181648812296227	0.0355812096613214	2.90714576974087	0.00419341081693579	k__Bacteria	p__Elusimicrobia	c__Elusimicrobia	o__IIb	f__	g__	s__
Taxa112	Dfa	114	0.0145757418011452	0.0112292704692496	26.1461914342478	0.0134278684447434	k__Bacteria	p__Elusimicrobia	c__Elusimicrobia	o__IIb	f__	g__	s__
Taxa112	Dwc	114	0.0218636127017179	0.0612032423588905	14.3056013090584	0.00355219660728107	k__Bacteria	p__Elusimicrobia	c__Elusimicrobia	o__IIb	f__	g__	s__
Taxa112	ET	114	0.0343571056741281	0.139715178106641	2.99083740402584	0.000486250661424638	k__Bacteria	p__Elusimicrobia	c__Elusimicrobia	o__IIb	f__	g__	s__
Taxa112	Cwb	114	0.0127433628318584	0.00475347661188369	2.25734841626167	0.269038606446556	k__Bacteria	p__Elusimicrobia	c__Elusimicrobia	o__IIb	f__	g__	s__
Taxa113	Am	114	0.0170670037926675	0.0237041719342604	3.33233602362496	0.00739885091035107	k__Bacteria	p__Planctomycetes	c__Phycisphaerae	o__Pla1	f__	g__	s__
Taxa113	Aw	114	0.0245374094931617	0.0625071830824043	13.3174811973535	0.038022534386288	k__Bacteria	p__Planctomycetes	c__Phycisphaerae	o__Pla1	f__	g__	s__
Taxa113	Dfa	114	0.0132743362831858	0.00604456384323641	10.3577462727517	0.00448650712941367	k__Bacteria	p__Planctomycetes	c__Phycisphaerae	o__Pla1	f__	g__	s__
Taxa113	Dwc	114	0.00695322376738306	0.0106894527722593	3.23504310758691	6.04314404741879e-05	k__Bacteria	p__Planctomycetes	c__Phycisphaerae	o__Pla1	f__	g__	s__
Taxa113	ET	114	0.0272041953457883	0.0710481341012315	2.90840448641569	0.00610103246624201	k__Bacteria	p__Planctomycetes	c__Phycisphaerae	o__Pla1	f__	g__	s__
Taxa113	Cfa	114	0.0162241887905605	0.0250079013906448	6.56653126795325	0.000112779334867215	k__Bacteria	p__Planctomycetes	c__Phycisphaerae	o__Pla1	f__	g__	s__
Taxa113	Dfb	114	0.0205148833467418	0.047322146879669	2.20509378428205	0.022961159970194	k__Bacteria	p__Planctomycetes	c__Phycisphaerae	o__Pla1	f__	g__	s__
